Date_time,Temp,RH,HOBO,Date,Time
11/10/2017 7:45:00,10.883,94.614,7,17-11-10,7:45
11/15/2017 18:30:00,10.883,87.969,7,17-11-15,18:30
11/25/2017 20:00:00,10.883,86.784,7,17-11-25,20:00
11/10/2017 7:00:00,10.907,94.646,7,17-11-10,7:00
11/15/2017 20:00:00,10.907,93.805,7,17-11-15,20:00
11/20/2017 10:15:00,10.932,70.118,2,17-11-20,10:15
11/10/2017 4:30:00,10.932,93.862,7,17-11-10,4:30
11/10/2017 5:00:00,10.932,94.168,7,17-11-10,5:00
11/15/2017 19:00:00,10.932,91.395,7,17-11-15,19:00
11/19/2017 18:30:00,10.932,53.437,7,17-11-19,18:30
11/24/2017 22:45:00,10.932,95.693,7,17-11-24,22:45
11/10/2017 6:00:00,10.956,94.302,7,17-11-10,6:00
11/15/2017 21:00:00,10.956,90.572,7,17-11-15,21:00
11/25/2017 1:15:00,10.956,95.091,7,17-11-25,1:15
11/20/2017 5:30:00,10.98,70.751,2,17-11-20,5:30
11/10/2017 6:45:00,10.98,94.742,7,17-11-10,6:45
11/14/2017 5:30:00,10.98,91.743,7,17-11-14,5:30
11/17/2017 7:15:00,10.98,95.529,7,17-11-17,7:15
11/24/2017 20:30:00,10.98,95.554,7,17-11-24,20:30
11/25/2017 20:45:00,10.98,85.11,7,17-11-25,20:45
11/25/2017 21:15:00,10.98,81.758,7,17-11-25,21:15
11/10/2017 8:00:00,11.005,94.57,7,17-11-10,8:00
11/19/2017 6:15:00,11.005,80.163,7,17-11-19,6:15
11/10/2017 4:45:00,11.029,94.066,7,17-11-10,4:45
11/20/2017 9:45:00,11.029,58.832,7,17-11-20,9:45
11/20/2017 5:15:00,11.053,70.737,2,17-11-20,5:15
11/11/2017 3:15:00,11.053,93.843,7,17-11-11,3:15
11/15/2017 18:15:00,11.078,85.692,7,17-11-15,18:15
11/15/2017 19:45:00,11.078,93.926,7,17-11-15,19:45
11/25/2017 2:15:00,11.078,95.047,7,17-11-25,2:15
11/20/2017 10:30:00,11.102,70.123,2,17-11-20,10:30
11/10/2017 4:15:00,11.102,93.6,7,17-11-10,4:15
11/11/2017 4:15:00,11.102,92.368,7,17-11-11,4:15
11/15/2017 1:15:00,11.102,80.674,7,17-11-15,1:15
11/15/2017 19:30:00,11.102,93.318,7,17-11-15,19:30
11/25/2017 0:15:00,11.102,95.333,7,17-11-25,0:15
11/25/2017 8:00:00,11.102,91.8,7,17-11-25,8:00
11/17/2017 7:00:00,11.127,95.492,7,17-11-17,7:00
11/19/2017 18:15:00,11.127,53.103,7,17-11-19,18:15
11/24/2017 20:15:00,11.127,95.416,7,17-11-24,20:15
11/25/2017 19:15:00,11.127,83.487,7,17-11-25,19:15
11/25/2017 21:30:00,11.127,79.235,7,17-11-25,21:30
11/20/2017 5:00:00,11.175,64.02,2,17-11-20,5:00
11/10/2017 5:30:00,11.175,94.64,7,17-11-10,5:30
11/11/2017 3:30:00,11.175,93.414,7,17-11-11,3:30
11/11/2017 4:00:00,11.175,92.129,7,17-11-11,4:00
11/14/2017 5:15:00,11.175,90.679,7,17-11-14,5:15
11/15/2017 2:15:00,11.175,81.125,7,17-11-15,2:15
11/20/2017 17:15:00,11.175,69.426,7,17-11-20,17:15
11/19/2017 8:45:00,11.2,73.356,7,17-11-19,8:45
11/21/2017 7:45:00,11.2,66.223,7,17-11-21,7:45
11/11/2017 6:00:00,11.224,88.971,7,17-11-11,6:00
11/15/2017 2:00:00,11.248,80.815,7,17-11-15,2:00
11/28/2017 23:15:00,11.248,95.194,7,17-11-28,23:15
11/20/2017 4:45:00,11.273,63.949,2,17-11-20,4:45
11/10/2017 4:00:00,11.273,93.337,7,17-11-10,4:00
11/11/2017 3:00:00,11.273,93.439,7,17-11-11,3:00
11/11/2017 3:45:00,11.273,92.72,7,17-11-11,3:45
11/11/2017 5:30:00,11.273,89.297,7,17-11-11,5:30
11/11/2017 5:45:00,11.273,88.511,7,17-11-11,5:45
11/17/2017 6:45:00,11.273,95.429,7,17-11-17,6:45
11/25/2017 1:00:00,11.273,95.023,7,17-11-25,1:00
11/26/2017 19:45:00,11.273,55.743,7,17-11-26,19:45
11/29/2017 4:15:00,11.273,94.692,7,17-11-29,4:15
11/20/2017 10:45:00,11.297,70.132,2,17-11-20,10:45
11/11/2017 2:45:00,11.297,93.343,7,17-11-11,2:45
11/24/2017 18:30:00,11.297,90.45,7,17-11-24,18:30
11/17/2017 6:30:00,11.321,95.442,7,17-11-17,6:30
11/17/2017 7:30:00,11.321,95.594,7,17-11-17,7:30
11/24/2017 20:00:00,11.321,94.679,7,17-11-24,20:00
11/29/2017 4:30:00,11.321,94.806,7,17-11-29,4:30
11/11/2017 4:30:00,11.346,91.448,7,17-11-11,4:30
11/17/2017 6:00:00,11.346,95.55,7,17-11-17,6:00
11/20/2017 4:30:00,11.37,63.85,2,17-11-20,4:30
11/28/2017 8:30:00,11.37,67.318,5,17-11-28,8:30
11/10/2017 3:45:00,11.37,93.002,7,17-11-10,3:45
11/14/2017 5:00:00,11.37,90.416,7,17-11-14,5:00
11/14/2017 8:00:00,11.37,91.739,7,17-11-14,8:00
11/19/2017 6:00:00,11.37,78.85,7,17-11-19,6:00
11/28/2017 8:15:00,11.37,75.4,7,17-11-28,8:15
11/29/2017 1:15:00,11.37,94.972,7,17-11-29,1:15
11/28/2017 8:00:00,11.394,67.409,5,17-11-28,8:00
11/28/2017 8:15:00,11.394,67.38,5,17-11-28,8:15
11/28/2017 8:45:00,11.394,67.237,5,17-11-28,8:45
11/28/2017 9:00:00,11.394,67.15,5,17-11-28,9:00
11/21/2017 8:00:00,11.394,65.681,7,17-11-21,8:00
11/20/2017 4:15:00,11.419,63.742,2,17-11-20,4:15
11/28/2017 7:30:00,11.419,67.385,5,17-11-28,7:30
11/28/2017 7:45:00,11.419,67.413,5,17-11-28,7:45
11/28/2017 9:15:00,11.419,67.04,5,17-11-28,9:15
11/11/2017 2:30:00,11.419,93.221,7,17-11-11,2:30
11/14/2017 4:45:00,11.419,90.116,7,17-11-14,4:45
11/17/2017 5:45:00,11.419,95.417,7,17-11-17,5:45
11/28/2017 23:30:00,11.419,94.959,7,17-11-28,23:30
11/28/2017 9:30:00,11.443,66.901,5,17-11-28,9:30
11/10/2017 5:45:00,11.443,94.558,7,17-11-10,5:45
11/20/2017 11:00:00,11.467,70.136,2,17-11-20,11:00
11/28/2017 7:15:00,11.467,67.365,5,17-11-28,7:15
11/10/2017 3:30:00,11.467,92.513,7,17-11-10,3:30
11/11/2017 2:15:00,11.467,92.925,7,17-11-11,2:15
11/14/2017 23:30:00,11.467,80.972,7,17-11-14,23:30
11/15/2017 1:00:00,11.467,79.337,7,17-11-15,1:00
11/24/2017 18:15:00,11.467,88.663,7,17-11-24,18:15
11/25/2017 19:30:00,11.467,85.118,7,17-11-25,19:30
11/29/2017 4:00:00,11.467,94.692,7,17-11-29,4:00
11/28/2017 7:00:00,11.492,67.341,5,17-11-28,7:00
11/28/2017 9:45:00,11.492,66.766,5,17-11-28,9:45
11/17/2017 4:45:00,11.492,95.437,7,17-11-17,4:45
11/17/2017 5:00:00,11.492,95.487,7,17-11-17,5:00
11/17/2017 6:15:00,11.492,95.437,7,17-11-17,6:15
11/20/2017 10:15:00,11.492,56.883,7,17-11-20,10:15
11/24/2017 21:45:00,11.492,95.564,7,17-11-24,21:45
11/29/2017 0:30:00,11.492,94.826,7,17-11-29,0:30
11/21/2017 3:00:00,11.516,84.274,2,17-11-21,3:00
11/21/2017 3:15:00,11.516,84.167,2,17-11-21,3:15
11/21/2017 4:15:00,11.516,83.684,2,17-11-21,4:15
11/28/2017 6:45:00,11.516,67.316,5,17-11-28,6:45
11/11/2017 5:15:00,11.516,89.461,7,17-11-11,5:15
11/19/2017 9:00:00,11.516,68.863,7,17-11-19,9:00
11/25/2017 18:00:00,11.516,72.773,7,17-11-25,18:00
11/29/2017 1:00:00,11.516,94.934,7,17-11-29,1:00
11/29/2017 4:45:00,11.516,94.781,7,17-11-29,4:45
11/20/2017 4:00:00,11.54,66.256,2,17-11-20,4:00
11/21/2017 2:45:00,11.54,84.387,2,17-11-21,2:45
11/21/2017 4:45:00,11.54,83.475,2,17-11-21,4:45
11/28/2017 10:00:00,11.54,66.63,5,17-11-28,10:00
11/29/2017 0:45:00,11.54,94.992,7,17-11-29,0:45
11/21/2017 3:30:00,11.565,84.017,2,17-11-21,3:30
11/21/2017 3:45:00,11.565,83.91,2,17-11-21,3:45
11/21/2017 4:00:00,11.565,83.803,2,17-11-21,4:00
11/21/2017 4:30:00,11.565,83.588,2,17-11-21,4:30
11/28/2017 6:15:00,11.565,67.21,5,17-11-28,6:15
11/28/2017 6:30:00,11.565,67.268,5,17-11-28,6:30
11/15/2017 0:15:00,11.565,80.177,7,17-11-15,0:15
11/15/2017 0:45:00,11.565,79.139,7,17-11-15,0:45
11/17/2017 5:30:00,11.565,95.354,7,17-11-17,5:30
11/24/2017 18:45:00,11.565,90.595,7,17-11-24,18:45
11/24/2017 19:45:00,11.565,94.283,7,17-11-24,19:45
11/25/2017 0:00:00,11.565,95.227,7,17-11-25,0:00
11/25/2017 17:45:00,11.565,69.528,7,17-11-25,17:45
11/26/2017 8:15:00,11.565,74.381,7,17-11-26,8:15
11/29/2017 3:00:00,11.565,94.82,7,17-11-29,3:00
11/29/2017 3:45:00,11.565,94.667,7,17-11-29,3:45
11/28/2017 10:15:00,11.589,66.639,5,17-11-28,10:15
11/11/2017 0:15:00,11.589,90.419,7,17-11-11,0:15
11/11/2017 4:45:00,11.589,90.627,7,17-11-11,4:45
11/11/2017 5:00:00,11.589,89.976,7,17-11-11,5:00
11/11/2017 6:15:00,11.589,88.325,7,17-11-11,6:15
11/26/2017 19:30:00,11.589,54.619,7,17-11-26,19:30
11/28/2017 21:45:00,11.589,94.902,7,17-11-28,21:45
11/29/2017 0:15:00,11.589,95.183,7,17-11-29,0:15
11/20/2017 3:45:00,11.613,66.24,2,17-11-20,3:45
11/21/2017 2:30:00,11.613,84.457,2,17-11-21,2:30
11/21/2017 5:00:00,11.613,83.384,2,17-11-21,5:00
11/28/2017 6:00:00,11.613,67.162,5,17-11-28,6:00
11/11/2017 1:45:00,11.613,92.473,7,17-11-11,1:45
11/15/2017 1:45:00,11.613,80.052,7,17-11-15,1:45
11/19/2017 18:00:00,11.613,52.415,7,17-11-19,18:00
11/29/2017 2:45:00,11.613,94.756,7,17-11-29,2:45
11/20/2017 3:30:00,11.637,66.215,2,17-11-20,3:30
11/21/2017 2:15:00,11.637,84.49,2,17-11-21,2:15
11/21/2017 5:30:00,11.637,82.608,2,17-11-21,5:30
11/11/2017 0:30:00,11.637,91.885,7,17-11-11,0:30
11/29/2017 2:00:00,11.637,94.813,7,17-11-29,2:00
11/21/2017 2:00:00,11.662,84.495,2,17-11-21,2:00
11/21/2017 5:15:00,11.662,83.287,2,17-11-21,5:15
11/21/2017 5:45:00,11.662,82.506,2,17-11-21,5:45
11/28/2017 5:45:00,11.662,67.084,5,17-11-28,5:45
11/28/2017 10:30:00,11.662,66.796,5,17-11-28,10:30
11/11/2017 1:30:00,11.662,92.201,7,17-11-11,1:30
11/11/2017 2:00:00,11.662,92.253,7,17-11-11,2:00
11/11/2017 6:30:00,11.662,87.526,7,17-11-11,6:30
11/14/2017 4:15:00,11.662,89.131,7,17-11-14,4:15
11/14/2017 23:45:00,11.662,80.88,7,17-11-14,23:45
11/15/2017 0:00:00,11.662,80.471,7,17-11-15,0:00
11/15/2017 1:30:00,11.662,80.199,7,17-11-15,1:30
11/17/2017 4:30:00,11.662,95.431,7,17-11-17,4:30
11/28/2017 22:00:00,11.662,94.871,7,17-11-28,22:00
11/29/2017 3:30:00,11.662,94.667,7,17-11-29,3:30
11/28/2017 5:30:00,11.686,67.031,5,17-11-28,5:30
11/10/2017 8:15:00,11.686,94.341,7,17-11-10,8:15
11/14/2017 3:00:00,11.686,90.808,7,17-11-14,3:00
11/20/2017 3:15:00,11.71,66.113,2,17-11-20,3:15
11/20/2017 11:15:00,11.71,70.153,2,17-11-20,11:15
11/21/2017 6:00:00,11.71,82.409,2,17-11-21,6:00
11/21/2017 6:15:00,11.71,82.327,2,17-11-21,6:15
11/28/2017 5:15:00,11.71,66.978,5,17-11-28,5:15
11/10/2017 3:15:00,11.71,91.8,7,17-11-10,3:15
11/11/2017 1:15:00,11.71,92.007,7,17-11-11,1:15
11/14/2017 4:30:00,11.71,89.09,7,17-11-14,4:30
11/15/2017 8:30:00,11.71,79.745,7,17-11-15,8:30
11/17/2017 1:45:00,11.71,95.546,7,17-11-17,1:45
11/17/2017 5:15:00,11.71,95.444,7,17-11-17,5:15
11/17/2017 7:45:00,11.71,95.342,7,17-11-17,7:45
11/24/2017 23:45:00,11.71,95.266,7,17-11-24,23:45
11/29/2017 2:15:00,11.71,94.858,7,17-11-29,2:15
11/29/2017 2:30:00,11.71,94.782,7,17-11-29,2:30
11/29/2017 3:15:00,11.71,94.756,7,17-11-29,3:15
11/21/2017 6:30:00,11.734,82.279,2,17-11-21,6:30
11/14/2017 1:45:00,11.734,92.865,7,17-11-14,1:45
11/17/2017 1:30:00,11.734,95.552,7,17-11-17,1:30
11/24/2017 19:30:00,11.734,93.816,7,17-11-24,19:30
11/21/2017 1:30:00,11.759,84.518,2,17-11-21,1:30
11/21/2017 6:45:00,11.759,82.23,2,17-11-21,6:45
11/28/2017 5:00:00,11.759,66.9,5,17-11-28,5:00
11/28/2017 10:45:00,11.759,66.699,5,17-11-28,10:45
11/15/2017 0:30:00,11.759,79.236,7,17-11-15,0:30
11/25/2017 0:30:00,11.759,95.253,7,17-11-25,0:30
11/25/2017 19:45:00,11.759,85.533,7,17-11-25,19:45
11/28/2017 23:45:00,11.759,95.253,7,17-11-28,23:45
11/29/2017 1:30:00,11.759,94.998,7,17-11-29,1:30
11/21/2017 1:45:00,11.783,84.523,2,17-11-21,1:45
11/28/2017 4:45:00,11.783,66.818,5,17-11-28,4:45
11/17/2017 1:15:00,11.783,95.463,7,17-11-17,1:15
11/17/2017 2:15:00,11.783,95.59,7,17-11-17,2:15
11/17/2017 2:45:00,11.783,95.565,7,17-11-17,2:45
11/21/2017 8:15:00,11.783,65.374,7,17-11-21,8:15
11/20/2017 3:00:00,11.807,66.159,2,17-11-20,3:00
11/28/2017 4:30:00,11.807,66.765,5,17-11-28,4:30
11/20/2017 10:00:00,11.807,57.827,7,17-11-20,10:00
11/25/2017 2:00:00,11.807,95.19,7,17-11-25,2:00
11/28/2017 19:45:00,11.807,94.347,7,17-11-28,19:45
11/28/2017 22:15:00,11.807,94.909,7,17-11-28,22:15
11/29/2017 1:45:00,11.807,94.807,7,17-11-29,1:45
11/29/2017 5:00:00,11.807,94.858,7,17-11-29,5:00
11/21/2017 1:00:00,11.832,84.561,2,17-11-21,1:00
11/21/2017 1:15:00,11.832,84.561,2,17-11-21,1:15
11/21/2017 7:00:00,11.832,81.813,2,17-11-21,7:00
11/28/2017 11:00:00,11.832,66.481,5,17-11-28,11:00
11/14/2017 0:30:00,11.832,93.379,7,17-11-14,0:30
11/20/2017 11:30:00,11.856,70.181,2,17-11-20,11:30
11/21/2017 7:15:00,11.856,81.819,2,17-11-21,7:15
11/28/2017 4:15:00,11.856,66.687,5,17-11-28,4:15
11/14/2017 23:15:00,11.856,79.421,7,17-11-14,23:15
11/16/2017 21:15:00,11.856,94.973,7,17-11-16,21:15
11/21/2017 0:45:00,11.88,84.599,2,17-11-21,0:45
11/21/2017 7:30:00,11.88,81.77,2,17-11-21,7:30
11/27/2017 9:30:00,11.88,65.912,5,17-11-27,9:30
11/28/2017 4:00:00,11.88,66.634,5,17-11-28,4:00
11/11/2017 0:00:00,11.88,88.817,7,17-11-11,0:00
11/11/2017 1:00:00,11.88,91.376,7,17-11-11,1:00
11/14/2017 2:00:00,11.88,92.464,7,17-11-14,2:00
11/14/2017 3:15:00,11.88,89.839,7,17-11-14,3:15
11/14/2017 4:00:00,11.88,88.712,7,17-11-14,4:00
11/19/2017 9:15:00,11.88,65.13,7,17-11-19,9:15
11/19/2017 17:45:00,11.88,50.9,7,17-11-19,17:45
11/27/2017 9:00:00,11.904,66.003,5,17-11-27,9:00
11/27/2017 9:15:00,11.904,65.945,5,17-11-27,9:15
11/27/2017 9:45:00,11.904,65.83,5,17-11-27,9:45
11/27/2017 10:00:00,11.904,65.772,5,17-11-27,10:00
11/28/2017 3:45:00,11.904,66.581,5,17-11-28,3:45
11/14/2017 0:15:00,11.904,92.47,7,17-11-14,0:15
11/14/2017 1:15:00,11.904,93.141,7,17-11-14,1:15
11/14/2017 1:30:00,11.904,92.883,7,17-11-14,1:30
11/17/2017 4:00:00,11.904,95.445,7,17-11-17,4:00
11/17/2017 4:15:00,11.904,95.419,7,17-11-17,4:15
11/28/2017 21:15:00,11.904,94.679,7,17-11-28,21:15
11/28/2017 22:30:00,11.904,94.884,7,17-11-28,22:30
11/20/2017 2:45:00,11.929,66.181,2,17-11-20,2:45
11/21/2017 7:45:00,11.929,81.781,2,17-11-21,7:45
11/27/2017 8:45:00,11.929,66.008,5,17-11-27,8:45
11/27/2017 10:15:00,11.929,65.718,5,17-11-27,10:15
11/28/2017 11:15:00,11.929,66.239,5,17-11-28,11:15
11/17/2017 3:00:00,11.929,95.553,7,17-11-17,3:00
11/21/2017 0:30:00,11.953,84.59,2,17-11-21,0:30
11/27/2017 8:30:00,11.953,65.983,5,17-11-27,8:30
11/28/2017 3:30:00,11.953,66.503,5,17-11-28,3:30
11/11/2017 0:45:00,11.953,91.421,7,17-11-11,0:45
11/16/2017 8:30:00,11.953,83.138,7,17-11-16,8:30
11/28/2017 23:00:00,11.953,94.692,7,17-11-28,23:00
11/21/2017 8:00:00,11.977,81.765,2,17-11-21,8:00
11/27/2017 10:30:00,11.977,65.64,5,17-11-27,10:30
11/17/2017 2:00:00,11.977,95.566,7,17-11-17,2:00
11/20/2017 17:00:00,11.977,66.709,7,17-11-20,17:00
11/21/2017 0:15:00,12.001,84.601,2,17-11-21,0:15
11/27/2017 8:15:00,12.001,65.992,5,17-11-27,8:15
11/28/2017 3:15:00,12.001,66.425,5,17-11-28,3:15
11/14/2017 1:00:00,12.001,93.14,7,17-11-14,1:00
11/14/2017 2:45:00,12.001,90.418,7,17-11-14,2:45
11/15/2017 18:00:00,12.001,83.338,7,17-11-15,18:00
11/17/2017 3:15:00,12.001,95.572,7,17-11-17,3:15
11/17/2017 3:30:00,12.001,95.496,7,17-11-17,3:30
11/17/2017 3:45:00,12.001,95.521,7,17-11-17,3:45
11/20/2017 2:30:00,12.025,66.256,2,17-11-20,2:30
11/21/2017 0:00:00,12.025,84.633,2,17-11-21,0:00
11/27/2017 10:45:00,12.025,65.533,5,17-11-27,10:45
11/28/2017 3:00:00,12.025,66.343,5,17-11-28,3:00
11/11/2017 6:45:00,12.025,87.164,7,17-11-11,6:45
11/20/2017 23:45:00,12.05,84.639,2,17-11-20,23:45
11/21/2017 8:15:00,12.05,80.802,2,17-11-21,8:15
11/27/2017 8:00:00,12.05,65.971,5,17-11-27,8:00
11/28/2017 11:30:00,12.05,65.913,5,17-11-28,11:30
11/10/2017 8:30:00,12.05,94.206,7,17-11-10,8:30
11/14/2017 23:00:00,12.05,78.832,7,17-11-14,23:00
11/17/2017 2:30:00,12.05,95.585,7,17-11-17,2:30
11/29/2017 5:45:00,12.05,94.385,7,17-11-29,5:45
11/29/2017 22:45:00,12.074,100,3,17-11-29,22:45
11/27/2017 7:45:00,12.074,65.918,5,17-11-27,7:45
11/27/2017 11:00:00,12.074,65.396,5,17-11-27,11:00
11/28/2017 2:45:00,12.074,66.265,5,17-11-28,2:45
11/29/2017 5:15:00,12.074,94.673,7,17-11-29,5:15
11/28/2017 2:30:00,12.098,66.182,5,17-11-28,2:30
11/10/2017 3:00:00,12.098,90.911,7,17-11-10,3:00
11/14/2017 3:30:00,12.098,88.66,7,17-11-14,3:30
11/16/2017 21:45:00,12.098,95.343,7,17-11-16,21:45
11/25/2017 0:45:00,12.098,95.063,7,17-11-25,0:45
11/29/2017 5:30:00,12.098,94.526,7,17-11-29,5:30
11/20/2017 11:45:00,12.122,70.175,2,17-11-20,11:45
11/20/2017 23:30:00,12.122,84.656,2,17-11-20,23:30
11/27/2017 7:30:00,12.122,65.84,5,17-11-27,7:30
11/17/2017 1:00:00,12.122,95.502,7,17-11-17,1:00
11/20/2017 2:15:00,12.147,66.278,2,17-11-20,2:15
11/20/2017 23:00:00,12.147,84.688,2,17-11-20,23:00
11/20/2017 23:15:00,12.147,84.661,2,17-11-20,23:15
11/21/2017 8:30:00,12.147,80.796,2,17-11-21,8:30
11/29/2017 23:00:00,12.147,100,3,17-11-29,23:00
11/27/2017 11:15:00,12.147,65.235,5,17-11-27,11:15
11/28/2017 2:15:00,12.147,66.104,5,17-11-28,2:15
11/28/2017 11:45:00,12.147,65.583,5,17-11-28,11:45
11/14/2017 3:45:00,12.147,88.066,7,17-11-14,3:45
11/21/2017 8:30:00,12.147,65.09,7,17-11-21,8:30
11/27/2017 7:15:00,12.171,65.761,5,17-11-27,7:15
11/14/2017 2:30:00,12.171,90.225,7,17-11-14,2:30
11/14/2017 8:15:00,12.171,89.256,7,17-11-14,8:15
11/17/2017 0:45:00,12.171,95.515,7,17-11-17,0:45
11/27/2017 17:45:00,12.171,65.501,7,17-11-27,17:45
11/28/2017 19:30:00,12.171,94.647,7,17-11-28,19:30
11/29/2017 23:15:00,12.195,100,3,17-11-29,23:15
11/28/2017 2:00:00,12.195,66.026,5,17-11-28,2:00
11/19/2017 5:30:00,12.195,77.236,7,17-11-19,5:30
11/25/2017 8:15:00,12.195,89.42,7,17-11-25,8:15
11/27/2017 8:30:00,12.195,51.737,7,17-11-27,8:30
11/28/2017 20:45:00,12.195,94.858,7,17-11-28,20:45
11/20/2017 22:45:00,12.219,84.705,2,17-11-20,22:45
11/21/2017 8:45:00,12.219,80.785,2,17-11-21,8:45
11/27/2017 11:30:00,12.219,65.045,5,17-11-27,11:30
11/14/2017 0:45:00,12.219,92.861,7,17-11-14,0:45
11/16/2017 21:30:00,12.219,95.299,7,17-11-16,21:30
11/17/2017 8:00:00,12.219,95.018,7,17-11-17,8:00
11/29/2017 6:15:00,12.219,94.353,7,17-11-29,6:15
11/27/2017 7:00:00,12.243,65.629,5,17-11-27,7:00
11/28/2017 1:45:00,12.243,65.948,5,17-11-28,1:45
11/28/2017 12:00:00,12.243,65.31,5,17-11-28,12:00
11/10/2017 22:15:00,12.243,87.243,7,17-11-10,22:15
11/10/2017 22:30:00,12.243,86.792,7,17-11-10,22:30
11/10/2017 23:00:00,12.243,86.26,7,17-11-10,23:00
11/14/2017 2:15:00,12.243,90.922,7,17-11-14,2:15
11/16/2017 21:00:00,12.243,94.82,7,17-11-16,21:00
11/17/2017 0:15:00,12.243,95.433,7,17-11-17,0:15
11/24/2017 18:00:00,12.243,85.674,7,17-11-24,18:00
11/16/2017 20:30:00,12.268,94.365,7,17-11-16,20:30
11/20/2017 2:00:00,12.292,66.275,2,17-11-20,2:00
11/20/2017 12:00:00,12.292,70.236,2,17-11-20,12:00
11/29/2017 21:30:00,12.292,100,3,17-11-29,21:30
11/29/2017 22:00:00,12.292,100,3,17-11-29,22:00
11/27/2017 6:45:00,12.292,65.551,5,17-11-27,6:45
11/28/2017 1:30:00,12.292,65.841,5,17-11-28,1:30
11/13/2017 7:00:00,12.292,92.259,7,17-11-13,7:00
11/17/2017 0:30:00,12.292,95.471,7,17-11-17,0:30
11/26/2017 19:15:00,12.292,52.968,7,17-11-26,19:15
11/28/2017 22:45:00,12.292,94.73,7,17-11-28,22:45
11/29/2017 6:00:00,12.292,94.449,7,17-11-29,6:00
11/20/2017 22:30:00,12.316,84.701,2,17-11-20,22:30
11/21/2017 9:00:00,12.316,80.806,2,17-11-21,9:00
11/29/2017 21:45:00,12.316,100,3,17-11-29,21:45
11/27/2017 11:45:00,12.316,64.887,5,17-11-27,11:45
11/10/2017 23:30:00,12.316,86.304,7,17-11-10,23:30
11/10/2017 23:45:00,12.316,87.181,7,17-11-10,23:45
11/16/2017 20:45:00,12.316,94.634,7,17-11-16,20:45
11/28/2017 21:00:00,12.316,95.095,7,17-11-28,21:00
11/29/2017 6:30:00,12.316,94.378,7,17-11-29,6:30
11/20/2017 1:45:00,12.34,66.313,2,17-11-20,1:45
11/27/2017 6:30:00,12.34,65.473,5,17-11-27,6:30
11/28/2017 1:15:00,12.34,65.734,5,17-11-28,1:15
11/10/2017 22:00:00,12.34,86.655,7,17-11-10,22:00
11/14/2017 21:45:00,12.34,78.702,7,17-11-14,21:45
11/14/2017 22:00:00,12.34,78.619,7,17-11-14,22:00
11/16/2017 23:45:00,12.34,95.458,7,17-11-16,23:45
11/17/2017 0:00:00,12.34,95.458,7,17-11-17,0:00
11/19/2017 5:45:00,12.34,77.985,7,17-11-19,5:45
11/28/2017 12:15:00,12.364,65.012,5,17-11-28,12:15
11/28/2017 20:15:00,12.364,94.724,7,17-11-28,20:15
11/20/2017 22:15:00,12.389,84.691,2,17-11-20,22:15
11/26/2017 7:15:00,12.389,88.23,2,17-11-26,7:15
11/27/2017 6:15:00,12.389,65.365,5,17-11-27,6:15
11/27/2017 12:00:00,12.389,64.755,5,17-11-27,12:00
11/28/2017 1:00:00,12.389,65.655,5,17-11-28,1:00
11/24/2017 19:15:00,12.389,90.984,7,17-11-24,19:15
11/29/2017 6:45:00,12.389,94.346,7,17-11-29,6:45
11/21/2017 9:15:00,12.413,80.801,2,17-11-21,9:15
11/26/2017 8:15:00,12.413,87.469,2,17-11-26,8:15
11/29/2017 22:15:00,12.413,100,3,17-11-29,22:15
11/16/2017 23:30:00,12.413,95.427,7,17-11-16,23:30
11/28/2017 20:00:00,12.413,94.66,7,17-11-28,20:00
11/20/2017 22:00:00,12.437,84.702,2,17-11-20,22:00
11/27/2017 6:00:00,12.437,65.257,5,17-11-27,6:00
11/28/2017 0:45:00,12.437,65.577,5,17-11-28,0:45
11/10/2017 22:45:00,12.437,85.586,7,17-11-10,22:45
11/10/2017 23:15:00,12.437,85.559,7,17-11-10,23:15
11/16/2017 23:00:00,12.437,95.433,7,17-11-16,23:00
11/25/2017 18:15:00,12.437,71.259,7,17-11-25,18:15
11/28/2017 19:00:00,12.437,94.717,7,17-11-28,19:00
11/20/2017 1:30:00,12.461,66.363,2,17-11-20,1:30
11/26/2017 8:00:00,12.461,88.512,2,17-11-26,8:00
11/29/2017 21:15:00,12.461,100,3,17-11-29,21:15
11/30/2017 6:45:00,12.461,100,3,17-11-30,6:45
11/14/2017 22:15:00,12.461,78.563,7,17-11-14,22:15
11/16/2017 20:15:00,12.461,94.262,7,17-11-16,20:15
11/29/2017 7:00:00,12.461,94.313,7,17-11-29,7:00
11/20/2017 12:15:00,12.485,70.842,2,17-11-20,12:15
11/27/2017 5:45:00,12.485,65.179,5,17-11-27,5:45
11/27/2017 12:15:00,12.485,64.597,5,17-11-27,12:15
11/28/2017 0:30:00,12.485,65.469,5,17-11-28,0:30
11/28/2017 12:30:00,12.485,64.713,5,17-11-28,12:30
11/14/2017 0:00:00,12.485,91.529,7,17-11-14,0:00
11/14/2017 22:45:00,12.485,77.629,7,17-11-14,22:45
11/16/2017 22:30:00,12.485,95.446,7,17-11-16,22:30
11/19/2017 5:15:00,12.485,77.574,7,17-11-19,5:15
11/28/2017 21:30:00,12.485,94.448,7,17-11-28,21:30
11/29/2017 7:15:00,12.485,94.268,7,17-11-29,7:15
11/20/2017 21:45:00,12.509,84.773,2,17-11-20,21:45
11/26/2017 7:45:00,12.509,88.813,2,17-11-26,7:45
11/14/2017 22:30:00,12.509,77.8,7,17-11-14,22:30
11/21/2017 9:30:00,12.534,80.827,2,17-11-21,9:30
