"","mouse1","mouse2","pair","OI","sex1","sex2","type","window"
"898","95","97","95.97",0.00192691978304311,"F","F","FF",5400
"899","95","uk2","95.uk2",0.00157008278618327,"F","U",NA,5400
"900","96","103","96.103",0.00321295463308058,"F","F","FF",5400
"901","96","104","96.104",0.00321295463308058,"F","M","MF",5400
"902","96","105","96.105",0.00302017735509575,"F","F","FF",5400
"903","96","106","96.106",0.00263462279912608,"F","M","MF",5400
"904","96","107","96.107",0.00302017735509575,"F","F","FF",5400
"905","96","108","96.108",0.0033414728184038,"F","M","MF",5400
"906","96","109","96.109",0.00179925459452513,"F","M","MF",5400
"907","96","110","96.110",0.00205629096517157,"F","M","MF",5400
"908","96","111","96.111",0.00289165916977252,"F","M","MF",5400
"909","96","112","96.112",0.00160647731654029,"F","F","FF",5400
"910","96","113","96.113",0.00212055005783318,"F","M","MF",5400
"911","96","114","96.114",0.00134944094589384,"F","M","MF",5400
"912","96","115","96.115",0.00218480915049479,"F","F","FF",5400
"913","96","116","96.116",0.00237758642847963,"F","M","MF",5400
"914","96","118","96.118",0.00257036370646446,"F","M","MF",5400
"915","96","119","96.119",0.00147795913121707,"F","M","MF",5400
"916","96","120","96.120",0.00244184552114124,"F","M","MF",5400
"917","96","121","96.121",0.00269888189178769,"F","M","MF",5400
"918","96","122","96.122",0.00244184552114124,"F","F","FF",5400
"919","96","123","96.123",0.00218480915049479,"F","F","FF",5400
"920","96","124","96.124",0.00192777277984835,"F","F","FF",5400
"921","96","125","96.125",0.00327721372574219,"F","M","MF",5400
"922","96","126","96.126",0.00205629096517157,"F","M","MF",5400
"923","96","127","96.127",0.00263462279912608,"F","F","FF",5400
"924","96","129","96.129",0.00134944094589384,"F","M","MF",5400
"925","96","92","96.92",0.00257036370646446,"F","M","MF",5400
"926","96","93","96.93",0.00282740007711091,"F","M","MF",5400
"927","96","94","96.94",0.00205629096517157,"F","F","FF",5400
"928","96","95","96.95",0.00224906824315641,"F","F","FF",5400
"929","96","97","96.97",0.00250610461380285,"F","F","FF",5400
"930","96","uk2","96.uk2",0.00263462279912608,"F","U",NA,5400
"931","97","103","97.103",0.00234726041177654,"F","F","FF",5400
"932","97","104","97.104",0.00254845416135739,"F","M","MF",5400
"933","97","105","97.105",0.00160954999664677,"F","F","FF",5400
"934","97","106","97.106",0.00221313124538931,"F","M","MF",5400
"935","97","107","97.107",0.00281671249413185,"F","F","FF",5400
"936","97","108","97.108",0.00207900207900208,"F","M","MF",5400
"937","97","109","97.109",0.00201193749580846,"F","M","MF",5400
"938","97","110","97.110",0.00201193749580846,"F","M","MF",5400
"939","97","111","97.111",0.00274964791093823,"F","M","MF",5400
"940","97","112","97.112",0.00187780832942123,"F","F","FF",5400
"941","97","113","97.113",0.00234726041177654,"F","M","MF",5400
"942","97","114","97.114",0.00281671249413185,"F","M","MF",5400
"943","97","115","97.115",0.00241432499497016,"F","F","FF",5400
"944","97","116","97.116",0.001743679163034,"F","M","MF",5400
"945","97","118","97.118",0.00221313124538931,"F","M","MF",5400
"946","97","119","97.119",0.00248138957816377,"F","M","MF",5400
"947","97","120","97.120",0.00228019582858293,"F","M","MF",5400
"948","97","121","97.121",0.00274964791093823,"F","M","MF",5400
"949","97","122","97.122",0.00221313124538931,"F","F","FF",5400
"950","97","123","97.123",0.00288377707732546,"F","F","FF",5400
"951","97","124","97.124",0.00321909999329354,"F","F","FF",5400
"952","97","125","97.125",0.00248138957816377,"F","M","MF",5400
"953","97","126","97.126",0.00207900207900208,"F","M","MF",5400
"954","97","127","97.127",0.00254845416135739,"F","F","FF",5400
"955","97","129","97.129",0.00328616457648716,"F","M","MF",5400
"956","97","92","97.92",0.00207900207900208,"F","M","MF",5400
"957","97","93","97.93",0.00254845416135739,"F","M","MF",5400
"958","97","94","97.94",0.00228019582858293,"F","F","FF",5400
"959","97","95","97.95",0.00187780832942123,"F","F","FF",5400
"960","97","96","97.96",0.00254845416135739,"F","F","FF",5400
"961","97","uk2","97.uk2",0.00274964791093823,"F","U",NA,5400
"962","uk2","103","uk2.103",0.0032416192283365,"U","F",NA,5400
"963","uk2","104","uk2.104",0.00276723592662872,"U","M",NA,5400
"964","uk2","105","uk2.105",0.00229285262492094,"U","F",NA,5400
"965","uk2","106","uk2.106",0.00355787476280835,"U","M",NA,5400
"966","uk2","107","uk2.107",0.00363693864642631,"U","F",NA,5400
"967","uk2","108","uk2.108",0.00276723592662872,"U","M",NA,5400
"968","uk2","109","uk2.109",0.00166034155597723,"U","M",NA,5400
"969","uk2","110","uk2.110",0.00229285262492094,"U","M",NA,5400
"970","uk2","111","uk2.111",0.00189753320683112,"U","M",NA,5400
"971","uk2","112","uk2.112",0.00205566097406705,"U","F",NA,5400
"972","uk2","113","uk2.113",0.0032416192283365,"U","M",NA,5400
"973","uk2","114","uk2.114",0.00268817204301075,"U","M",NA,5400
"974","uk2","115","uk2.115",0.00260910815939279,"U","F",NA,5400
"975","uk2","116","uk2.116",0.0023719165085389,"U","M",NA,5400
"976","uk2","118","uk2.118",0.00181846932321316,"U","M",NA,5400
"977","uk2","119","uk2.119",0.00173940543959519,"U","M",NA,5400
"978","uk2","120","uk2.120",0.00268817204301075,"U","M",NA,5400
"979","uk2","121","uk2.121",0.00284629981024668,"U","M",NA,5400
"980","uk2","122","uk2.122",0.00332068311195446,"U","F",NA,5400
"981","uk2","123","uk2.123",0.00260910815939279,"U","F",NA,5400
"982","uk2","124","uk2.124",0.00268817204301075,"U","F",NA,5400
"983","uk2","125","uk2.125",0.0032416192283365,"U","M",NA,5400
"984","uk2","126","uk2.126",0.00260910815939279,"U","M",NA,5400
"985","uk2","127","uk2.127",0.00181846932321316,"U","F",NA,5400
"986","uk2","129","uk2.129",0.00276723592662872,"U","M",NA,5400
"987","uk2","92","uk2.92",0.00284629981024668,"U","M",NA,5400
"988","uk2","93","uk2.93",0.00158127767235927,"U","M",NA,5400
"989","uk2","94","uk2.94",0.00339974699557242,"U","F",NA,5400
"990","uk2","95","uk2.95",0.00189753320683112,"U","F",NA,5400
"991","uk2","96","uk2.96",0.00339974699557242,"U","F",NA,5400
"992","uk2","97","uk2.97",0.00339974699557242,"U","F",NA,5400
"993","103","103","103.103",NA,"F","F","FF",NA
"994","104","104","104.104",NA,"M","M","MM",NA
"995","105","105","105.105",NA,"F","F","FF",NA
"996","106","106","106.106",NA,"M","M","MM",NA
"997","107","107","107.107",NA,"F","F","FF",NA
"998","108","108","108.108",NA,"M","M","MM",NA
"999","109","109","109.109",NA,"M","M","MM",NA
"1000","110","110","110.110",NA,"M","M","MM",NA
"1001","111","111","111.111",NA,"M","M","MM",NA
"1002","112","112","112.112",NA,"F","F","FF",NA
"1003","113","113","113.113",NA,"M","M","MM",NA
"1004","114","114","114.114",NA,"M","M","MM",NA
"1005","115","115","115.115",NA,"F","F","FF",NA
"1006","116","116","116.116",NA,"M","M","MM",NA
"1007","118","118","118.118",NA,"M","M","MM",NA
"1008","119","119","119.119",NA,"M","M","MM",NA
"1009","120","120","120.120",NA,"M","M","MM",NA
"1010","121","121","121.121",NA,"M","M","MM",NA
"1011","122","122","122.122",NA,"F","F","FF",NA
"1012","123","123","123.123",NA,"F","F","FF",NA
"1013","124","124","124.124",NA,"F","F","FF",NA
"1014","125","125","125.125",NA,"M","M","MM",NA
"1015","126","126","126.126",NA,"M","M","MM",NA
"1016","127","127","127.127",NA,"F","F","FF",NA
"1017","129","129","129.129",NA,"M","M","MM",NA
"1018","92","92","92.92",NA,"M","M","MM",NA
"1019","93","93","93.93",NA,"M","M","MM",NA
"1020","94","94","94.94",NA,"F","F","FF",NA
"1021","95","95","95.95",NA,"F","F","FF",NA
"1022","96","96","96.96",NA,"F","F","FF",NA
"1023","97","97","97.97",NA,"F","F","FF",NA
"1024","uk2","uk2","uk2.uk2",NA,"U","U","UU",NA
